employee_id,absence_reason_code,absence_month,weekday_code,season_indicator,commute_cost,commute_distance,years_at_company,employee_age,daily_workload,performance_target,disciplinary_action,education_level,dependents,alcohol_consumption,tobacco_use,pet_count,body_weight_kg,body_height_cm,bmi_score,absence_duration_hours,engagement_level,bmi_category,age_group,tenure_group,health_risk_score,commute_burden,is_friday,is_monday,workload_per_performance,lifestyle_blend,age_workload_interaction,no_justification,high_dependents,predicted_engagement_level,predicted_engagement_label
3,27,2,2,2,179,51,18,38,264.249,97,0,1,0,1,0,0,89,170,31,2,1,3,1,2,2,9129,0,1,2.7242162139983286,31,10041.462000000001,0,0,1,Moderately Engaged
28,7,2,3,2,225,26,9,28,264.249,97,0,1,1,0,0,2,69,169,24,8,1,1,0,1,0,5850,0,0,2.7242162139983286,0,7398.972000000001,0,0,1,Moderately Engaged
3,27,2,4,2,179,51,18,38,264.249,97,0,1,0,1,0,0,89,170,31,3,1,3,1,2,2,9129,0,0,2.7242162139983286,31,10041.462000000001,0,0,1,Moderately Engaged
3,27,2,5,2,179,51,18,38,264.249,97,0,1,0,1,0,0,89,170,31,3,1,3,1,2,2,9129,0,0,2.7242162139983286,31,10041.462000000001,0,0,1,Moderately Engaged
28,25,2,5,2,225,26,9,28,264.249,97,0,1,1,0,0,2,69,169,24,3,1,1,0,1,0,5850,0,0,2.7242162139983286,0,7398.972000000001,0,0,1,Moderately Engaged
22,13,2,5,2,179,26,9,30,264.249,97,0,3,0,0,0,0,56,171,19,2,1,1,0,1,0,4654,0,0,2.7242162139983286,0,7927.470000000001,0,0,1,Moderately Engaged
17,23,2,6,2,179,22,17,40,264.249,97,0,2,2,0,1,0,63,170,22,2,1,1,1,2,1,3938,1,0,2.7242162139983286,1,10569.960000000001,0,0,1,Moderately Engaged
3,27,2,6,2,179,51,18,38,264.249,97,0,1,0,1,0,0,89,170,31,3,1,3,1,2,2,9129,1,0,2.7242162139983286,31,10041.462000000001,0,0,1,Moderately Engaged
12,12,2,4,2,233,51,1,31,264.249,97,0,2,1,1,0,8,68,178,21,3,1,1,1,0,1,11883,0,0,2.7242162139983286,21,8191.719000000001,0,0,1,Moderately Engaged
22,27,2,4,2,179,26,9,30,264.249,97,0,3,0,0,0,0,56,171,19,2,1,1,0,1,0,4654,0,0,2.7242162139983286,0,7927.470000000001,0,0,1,Moderately Engaged
3,27,2,4,2,179,51,18,38,264.249,97,0,1,0,1,0,0,89,170,31,2,1,3,1,2,2,9129,0,0,2.7242162139983286,31,10041.462000000001,0,0,1,Moderately Engaged
3,13,2,5,2,179,51,18,38,264.249,97,0,1,0,1,0,0,89,170,31,8,1,3,1,2,2,9129,0,0,2.7242162139983286,31,10041.462000000001,0,0,1,Moderately Engaged
3,27,2,6,2,179,51,18,38,264.249,97,0,1,0,1,0,0,89,170,31,2,1,3,1,2,2,9129,1,0,2.7242162139983286,31,10041.462000000001,0,0,1,Moderately Engaged
14,25,2,2,2,155,12,14,34,264.249,97,0,1,2,1,0,0,95,196,25,5,1,1,1,2,1,1860,0,1,2.7242162139983286,25,8984.466,0,0,1,Moderately Engaged
25,25,2,2,2,235,16,8,32,264.249,97,0,3,0,0,0,0,75,178,25,3,1,1,1,1,0,3760,0,1,2.7242162139983286,0,8455.968,0,0,1,Moderately Engaged
3,27,2,2,2,179,51,18,38,264.249,97,0,1,0,1,0,0,89,170,31,2,1,3,1,2,2,9129,0,1,2.7242162139983286,31,10041.462000000001,0,0,1,Moderately Engaged
28,7,2,2,2,225,26,9,28,264.249,97,0,1,1,0,0,2,69,169,24,2,1,1,0,1,0,5850,0,1,2.7242162139983286,0,7398.972000000001,0,0,1,Moderately Engaged
3,27,2,3,2,179,51,18,38,264.249,97,0,1,0,1,0,0,89,170,31,2,1,3,1,2,2,9129,0,0,2.7242162139983286,31,10041.462000000001,0,0,1,Moderately Engaged
33,23,2,3,2,248,25,14,47,264.249,97,0,1,2,0,0,1,86,165,32,2,1,3,2,2,1,6200,0,0,2.7242162139983286,0,12419.703000000001,0,0,1,Moderately Engaged
28,25,2,3,2,225,26,9,28,264.249,97,0,1,1,0,0,2,69,169,24,2,1,1,0,1,0,5850,0,0,2.7242162139983286,0,7398.972000000001,0,0,1,Moderately Engaged
3,27,2,4,2,179,51,18,38,264.249,97,0,1,0,1,0,0,89,170,31,2,1,3,1,2,2,9129,0,0,2.7242162139983286,31,10041.462000000001,0,0,1,Moderately Engaged
3,27,2,5,2,179,51,18,38,264.249,97,0,1,0,1,0,0,89,170,31,2,1,3,1,2,2,9129,0,0,2.7242162139983286,31,10041.462000000001,0,0,1,Moderately Engaged
25,25,2,6,2,235,16,8,32,264.249,97,0,3,0,0,0,0,75,178,25,2,1,1,1,1,0,3760,1,0,2.7242162139983286,0,8455.968,0,0,1,Moderately Engaged
3,27,3,2,2,179,51,18,38,222.196,99,0,1,0,1,0,0,89,170,31,2,1,3,1,2,2,9129,0,1,2.2444038136965845,31,8443.448,0,0,1,Moderately Engaged
33,23,3,2,2,248,25,14,47,222.196,99,0,1,2,0,0,1,86,165,32,2,1,3,2,2,1,6200,0,1,2.2444038136965845,0,10443.212,0,0,1,Moderately Engaged
9,25,3,3,2,228,14,16,58,222.196,99,0,1,2,0,0,1,65,172,22,3,1,1,3,2,0,3192,0,0,2.2444038136965845,0,12887.368,0,0,1,Moderately Engaged
33,25,3,3,2,248,25,14,47,222.196,99,0,1,2,0,0,1,86,165,32,3,1,3,2,2,1,6200,0,0,2.2444038136965845,0,10443.212,0,0,1,Moderately Engaged
9,12,3,3,2,228,14,16,58,222.196,99,0,1,2,0,0,1,65,172,22,26,2,1,3,2,0,3192,0,0,2.2444038136965845,0,12887.368,0,0,2,At-Risk
3,27,3,4,2,179,51,18,38,222.196,99,0,1,0,1,0,0,89,170,31,2,1,3,1,2,2,9129,0,0,2.2444038136965845,31,8443.448,0,0,1,Moderately Engaged
28,27,3,5,2,225,26,9,28,222.196,99,0,1,1,0,0,2,69,169,24,2,1,1,0,1,0,5850,0,0,2.2444038136965845,0,6221.488,0,0,1,Moderately Engaged
3,27,3,5,2,179,51,18,38,222.196,99,0,1,0,1,0,0,89,170,31,3,1,3,1,2,2,9129,0,0,2.2444038136965845,31,8443.448,0,0,1,Moderately Engaged
28,25,3,5,2,225,26,9,28,222.196,99,0,1,1,0,0,2,69,169,24,2,1,1,0,1,0,5850,0,0,2.2444038136965845,0,6221.488,0,0,1,Moderately Engaged
22,27,3,6,2,179,26,9,30,222.196,99,0,3,0,0,0,0,56,171,19,3,1,1,0,1,0,4654,1,0,2.2444038136965845,0,6665.88,0,0,1,Moderately Engaged
25,25,3,2,2,235,16,8,32,222.196,99,0,3,0,0,0,0,75,178,25,3,1,1,1,1,0,3760,0,1,2.2444038136965845,0,7110.272,0,0,1,Moderately Engaged
10,19,3,2,2,361,52,3,28,222.196,99,0,1,1,1,0,4,80,172,27,8,1,2,0,0,1,18772,0,1,2.2444038136965845,27,6221.488,0,0,1,Moderately Engaged
3,13,3,3,2,179,51,18,38,222.196,99,0,1,0,1,0,0,89,170,31,8,1,3,1,2,2,9129,0,0,2.2444038136965845,31,8443.448,0,0,1,Moderately Engaged
3,27,3,4,2,179,51,18,38,222.196,99,0,1,0,1,0,0,89,170,31,2,1,3,1,2,2,9129,0,0,2.2444038136965845,31,8443.448,0,0,1,Moderately Engaged
3,27,3,5,2,179,51,18,38,222.196,99,0,1,0,1,0,0,89,170,31,3,1,3,1,2,2,9129,0,0,2.2444038136965845,31,8443.448,0,0,1,Moderately Engaged
22,27,3,6,2,179,26,9,30,222.196,99,0,3,0,0,0,0,56,171,19,2,1,1,0,1,0,4654,1,0,2.2444038136965845,0,6665.88,0,0,1,Moderately Engaged
3,10,3,2,2,179,51,18,38,222.196,99,0,1,0,1,0,0,89,170,31,4,1,3,1,2,2,9129,0,1,2.2444038136965845,31,8443.448,0,0,1,Moderately Engaged
33,13,3,2,2,248,25,14,47,222.196,99,0,1,2,0,0,1,86,165,32,2,1,3,2,2,1,6200,0,1,2.2444038136965845,0,10443.212,0,0,1,Moderately Engaged
3,27,3,2,2,179,51,18,38,222.196,99,0,1,0,1,0,0,89,170,31,3,1,3,1,2,2,9129,0,1,2.2444038136965845,31,8443.448,0,0,1,Moderately Engaged
28,7,3,2,2,225,26,9,28,222.196,99,0,1,1,0,0,2,69,169,24,8,1,1,0,1,0,5850,0,1,2.2444038136965845,0,6221.488,0,0,1,Moderately Engaged
3,27,3,3,2,179,51,18,38,222.196,99,0,1,0,1,0,0,89,170,31,2,1,3,1,2,2,9129,0,0,2.2444038136965845,31,8443.448,0,0,1,Moderately Engaged
11,23,3,4,2,289,36,13,33,222.196,99,0,1,2,1,0,1,90,172,30,8,1,2,1,2,2,10404,0,0,2.2444038136965845,30,7332.468,0,0,1,Moderately Engaged
9,25,3,4,2,228,14,16,58,222.196,99,0,1,2,0,0,1,65,172,22,2,1,1,3,2,0,3192,0,0,2.2444038136965845,0,12887.368,0,0,1,Moderately Engaged
3,27,3,4,2,179,51,18,38,222.196,99,0,1,0,1,0,0,89,170,31,2,1,3,1,2,2,9129,0,0,2.2444038136965845,31,8443.448,0,0,1,Moderately Engaged
33,23,3,5,2,248,25,14,47,222.196,99,0,1,2,0,0,1,86,165,32,3,1,3,2,2,1,6200,0,0,2.2444038136965845,0,10443.212,0,0,1,Moderately Engaged
3,27,3,5,2,179,51,18,38,222.196,99,0,1,0,1,0,0,89,170,31,3,1,3,1,2,2,9129,0,0,2.2444038136965845,31,8443.448,0,0,1,Moderately Engaged
22,23,3,6,2,179,26,9,30,222.196,99,0,3,0,0,0,0,56,171,19,2,1,1,0,1,0,4654,1,0,2.2444038136965845,0,6665.88,0,0,1,Moderately Engaged
3,27,3,6,2,179,51,18,38,222.196,99,0,1,0,1,0,0,89,170,31,3,1,3,1,2,2,9129,1,0,2.2444038136965845,31,8443.448,0,0,1,Moderately Engaged
3,27,3,3,3,179,51,18,38,222.196,99,0,1,0,1,0,0,89,170,31,3,1,3,1,2,2,9129,0,0,2.2444038136965845,31,8443.448,0,0,1,Moderately Engaged
16,23,3,4,3,118,15,24,46,222.196,99,0,1,2,1,1,0,75,175,25,8,1,1,2,3,2,1770,0,0,2.2444038136965845,26,10221.016,0,0,1,Moderately Engaged
14,13,3,4,3,155,12,14,34,222.196,99,0,1,2,1,0,0,95,196,25,24,2,1,1,2,1,1860,0,0,2.2444038136965845,25,7554.664,0,0,2,At-Risk
3,27,3,4,3,179,51,18,38,222.196,99,0,1,0,1,0,0,89,170,31,3,1,3,1,2,2,9129,0,0,2.2444038136965845,31,8443.448,0,0,1,Moderately Engaged
3,27,3,5,3,179,51,18,38,222.196,99,0,1,0,1,0,0,89,170,31,3,1,3,1,2,2,9129,0,0,2.2444038136965845,31,8443.448,0,0,1,Moderately Engaged
22,13,3,2,3,179,26,9,30,222.196,99,0,3,0,0,0,0,56,171,19,2,1,1,0,1,0,4654,0,1,2.2444038136965845,0,6665.88,0,0,1,Moderately Engaged
11,19,3,2,3,289,36,13,33,222.196,99,0,1,2,1,0,1,90,172,30,26,2,2,1,2,2,10404,0,1,2.2444038136965845,30,7332.468,0,0,2,At-Risk
13,22,3,4,3,369,17,12,31,222.196,99,0,1,3,1,0,0,70,169,25,8,1,1,1,2,1,6273,0,0,2.2444038136965845,25,6888.076,0,1,1,Moderately Engaged
28,13,4,2,3,225,26,9,28,246.288,91,0,1,1,0,0,2,69,169,24,8,1,1,0,1,0,5850,0,1,2.706461241048215,0,6896.064,0,0,1,Moderately Engaged
34,10,4,2,3,118,10,10,37,246.288,91,0,1,0,0,0,0,83,172,28,8,1,2,1,1,0,1180,0,1,2.706461241048215,0,9112.656,0,0,1,Moderately Engaged
10,19,4,3,3,361,52,3,28,246.288,91,0,1,1,1,0,4,80,172,27,8,1,2,0,0,1,18772,0,0,2.706461241048215,27,6896.064,0,0,1,Moderately Engaged
33,19,4,4,3,248,25,14,47,246.288,91,0,1,2,0,0,1,86,165,32,8,1,3,2,2,1,6200,0,0,2.706461241048215,0,11575.536,0,0,1,Moderately Engaged
6,13,4,5,3,189,29,13,33,246.288,91,0,1,2,0,0,2,69,167,25,8,1,1,1,2,0,5481,0,0,2.706461241048215,0,8127.504000000001,0,0,1,Moderately Engaged
22,27,4,6,3,179,26,9,30,246.288,91,0,3,0,0,0,0,56,171,19,2,1,1,0,1,0,4654,1,0,2.706461241048215,0,7388.64,0,0,1,Moderately Engaged
13,7,4,2,3,369,17,12,31,246.288,91,0,1,3,1,0,0,70,169,25,24,2,1,1,2,1,6273,0,1,2.706461241048215,25,7634.928,0,1,2,At-Risk
17,16,4,3,3,179,22,17,40,246.288,91,0,2,2,0,1,0,63,170,22,2,1,1,1,2,1,3938,0,0,2.706461241048215,1,9851.52,0,0,1,Moderately Engaged
36,23,4,3,3,118,13,18,50,246.288,91,0,1,1,1,0,0,98,178,31,3,1,3,2,2,2,1534,0,0,2.706461241048215,31,12314.400000000001,0,0,1,Moderately Engaged
10,23,4,3,3,361,52,3,28,246.288,91,0,1,1,1,0,4,80,172,27,2,1,2,0,0,1,18772,0,0,2.706461241048215,27,6896.064,0,0,1,Moderately Engaged
34,10,4,4,3,118,10,10,37,246.288,91,0,1,0,0,0,0,83,172,28,2,1,2,1,1,0,1180,0,0,2.706461241048215,0,9112.656,0,0,1,Moderately Engaged
1,22,4,6,3,235,11,14,37,246.288,91,0,3,1,0,0,1,88,172,29,8,1,2,1,2,0,2585,1,0,2.706461241048215,0,9112.656,0,0,1,Moderately Engaged
22,27,4,6,3,179,26,9,30,246.288,91,0,3,0,0,0,0,56,171,19,2,1,1,0,1,0,4654,1,0,2.706461241048215,0,7388.64,0,0,1,Moderately Engaged
28,19,4,2,3,225,26,9,28,246.288,91,0,1,1,0,0,2,69,169,24,8,1,1,0,1,0,5850,0,1,2.706461241048215,0,6896.064,0,0,1,Moderately Engaged
25,16,4,3,3,235,16,8,32,246.288,91,0,3,0,0,0,0,75,178,25,3,1,1,1,1,0,3760,0,0,2.706461241048215,0,7881.216,0,0,1,Moderately Engaged
22,27,4,6,3,179,26,9,30,246.288,91,0,3,0,0,0,0,56,171,19,2,1,1,0,1,0,4654,1,0,2.706461241048215,0,7388.64,0,0,1,Moderately Engaged
14,28,4,3,3,155,12,14,34,246.288,91,0,1,2,1,0,0,95,196,25,4,1,1,1,2,1,1860,0,0,2.706461241048215,25,8373.792000000001,0,0,1,Moderately Engaged
28,19,4,5,3,225,26,9,28,246.288,91,0,1,1,0,0,2,69,169,24,8,1,1,0,1,0,5850,0,0,2.706461241048215,0,6896.064,0,0,1,Moderately Engaged
36,14,4,5,3,118,13,18,50,246.288,91,0,1,1,1,0,0,98,178,31,2,1,3,2,2,2,1534,0,0,2.706461241048215,31,12314.400000000001,0,0,1,Moderately Engaged
22,27,4,6,3,179,26,9,30,246.288,91,0,3,0,0,0,0,56,171,19,2,1,1,0,1,0,4654,1,0,2.706461241048215,0,7388.64,0,0,1,Moderately Engaged
1,22,5,2,3,235,11,14,37,237.656,99,0,3,1,0,0,1,88,172,29,8,1,2,1,2,0,2585,0,1,2.400565414084302,0,8793.272,0,0,1,Moderately Engaged
29,19,5,4,3,225,15,15,41,237.656,99,0,4,2,1,0,2,94,182,28,3,1,2,2,2,1,3375,0,0,2.400565414084302,28,9743.896,0,0,1,Moderately Engaged
25,28,5,4,3,235,16,8,32,237.656,99,0,3,0,0,0,0,75,178,25,2,1,1,1,1,0,3760,0,0,2.400565414084302,0,7604.992,0,0,1,Moderately Engaged
34,8,5,4,3,118,10,10,37,237.656,99,0,1,0,0,0,0,83,172,28,3,1,2,1,1,0,1180,0,0,2.400565414084302,0,8793.272,0,0,1,Moderately Engaged
5,26,5,4,3,235,20,13,43,237.656,99,0,1,1,1,0,0,106,167,38,8,1,3,2,2,2,4700,0,0,2.400565414084302,38,10219.208,0,0,1,Moderately Engaged
22,13,5,5,3,179,26,9,30,237.656,99,0,3,0,0,0,0,56,171,19,1,1,1,0,1,0,4654,0,0,2.400565414084302,0,7129.68,0,0,1,Moderately Engaged
15,28,5,5,3,291,31,12,40,237.656,99,0,1,1,1,0,1,73,171,25,2,1,1,1,2,1,9021,0,0,2.400565414084302,25,9506.24,0,0,1,Moderately Engaged
29,14,5,5,3,225,15,15,41,237.656,99,0,4,2,1,0,2,94,182,28,8,1,2,2,2,1,3375,0,0,2.400565414084302,28,9743.896,0,0,1,Moderately Engaged
26,19,5,6,3,300,26,13,43,237.656,99,0,1,2,1,1,1,77,175,25,26,2,1,2,2,2,7800,1,0,2.400565414084302,26,10219.208,0,0,2,At-Risk
29,22,5,6,3,225,15,15,41,237.656,99,0,4,2,1,0,2,94,182,28,8,1,2,2,2,1,3375,1,0,2.400565414084302,28,9743.896,0,0,1,Moderately Engaged
22,27,5,6,3,179,26,9,30,237.656,99,0,3,0,0,0,0,56,171,19,2,1,1,0,1,0,4654,1,0,2.400565414084302,0,7129.68,0,0,1,Moderately Engaged
36,23,5,2,3,118,13,18,50,237.656,99,0,1,1,1,0,0,98,178,31,2,1,3,2,2,2,1534,0,1,2.400565414084302,31,11882.800000000001,0,0,1,Moderately Engaged
36,5,5,3,3,118,13,18,50,237.656,99,0,1,1,1,0,0,98,178,31,3,1,3,2,2,2,1534,0,0,2.400565414084302,31,11882.800000000001,0,0,1,Moderately Engaged
34,28,5,3,3,118,10,10,37,237.656,99,0,1,0,0,0,0,83,172,28,1,1,2,1,1,0,1180,0,0,2.400565414084302,0,8793.272,0,0,1,Moderately Engaged
36,0,5,3,3,118,13,18,50,237.656,99,1,1,1,1,0,0,98,178,31,0,0,3,2,2,2,1534,0,0,2.400565414084302,31,11882.800000000001,1,0,0,Highly Engaged
22,27,5,4,3,179,26,9,30,237.656,99,0,3,0,0,0,0,56,171,19,2,1,1,0,1,0,4654,0,0,2.400565414084302,0,7129.68,0,0,1,Moderately Engaged
23,0,5,4,3,378,49,11,36,237.656,99,1,1,2,0,1,4,65,174,21,0,0,1,1,2,1,18522,0,0,2.400565414084302,1,8555.616,1,0,0,Highly Engaged
17,16,5,6,3,179,22,17,40,237.656,99,0,2,2,0,1,0,63,170,22,1,1,1,1,2,1,3938,1,0,2.400565414084302,1,9506.24,0,0,1,Moderately Engaged
14,10,5,2,3,155,12,14,34,237.656,99,0,1,2,1,0,0,95,196,25,26,2,1,1,2,1,1860,0,1,2.400565414084302,25,8080.304,0,0,2,At-Risk
25,10,5,2,3,235,16,8,32,237.656,99,0,3,0,0,0,0,75,178,25,8,1,1,1,1,0,3760,0,1,2.400565414084302,0,7604.992,0,0,1,Moderately Engaged
15,22,5,4,3,291,31,12,40,237.656,99,0,1,1,1,0,1,73,171,25,8,1,1,1,2,1,9021,0,0,2.400565414084302,25,9506.24,0,0,1,Moderately Engaged
17,10,5,4,3,179,22,17,40,237.656,99,0,2,2,0,1,0,63,170,22,8,1,1,1,2,1,3938,0,0,2.400565414084302,1,9506.24,0,0,1,Moderately Engaged
28,6,5,4,3,225,26,9,28,237.656,99,0,1,1,0,0,2,69,169,24,3,1,1,0,1,0,5850,0,0,2.400565414084302,0,6654.368,0,0,1,Moderately Engaged
18,10,5,5,3,330,16,4,28,237.656,99,0,2,0,0,0,0,84,182,25,8,1,1,0,0,0,5280,0,0,2.400565414084302,0,6654.368,0,0,1,Moderately Engaged
25,23,5,5,3,235,16,8,32,237.656,99,0,3,0,0,0,0,75,178,25,2,1,1,1,1,0,3760,0,0,2.400565414084302,0,7604.992,0,0,1,Moderately Engaged
15,28,5,5,3,291,31,12,40,237.656,99,0,1,1,1,0,1,73,171,25,2,1,1,1,2,1,9021,0,0,2.400565414084302,25,9506.24,0,0,1,Moderately Engaged
22,27,5,6,3,179,26,9,30,237.656,99,0,3,0,0,0,0,56,171,19,2,1,1,0,1,0,4654,1,0,2.400565414084302,0,7129.68,0,0,1,Moderately Engaged
10,7,5,2,3,361,52,3,28,237.656,99,0,1,1,1,0,4,80,172,27,8,1,2,0,0,1,18772,0,1,2.400565414084302,27,6654.368,0,0,1,Moderately Engaged
14,23,5,4,3,155,12,14,34,237.656,99,0,1,2,1,0,0,95,196,25,2,1,1,1,2,1,1860,0,0,2.400565414084302,25,8080.304,0,0,1,Moderately Engaged
17,25,5,6,3,179,22,17,40,237.656,99,0,2,2,0,1,0,63,170,22,8,1,1,1,2,1,3938,1,0,2.400565414084302,1,9506.24,0,0,1,Moderately Engaged
14,10,5,6,3,155,12,14,34,237.656,99,0,1,2,1,0,0,95,196,25,8,1,1,1,2,1,1860,1,0,2.400565414084302,25,8080.304,0,0,1,Moderately Engaged
28,11,5,2,3,225,26,9,28,237.656,99,0,1,1,0,0,2,69,169,24,1,1,1,0,1,0,5850,0,1,2.400565414084302,0,6654.368,0,0,1,Moderately Engaged
16,7,6,4,3,118,15,24,46,275.089,96,0,1,2,1,1,0,75,175,25,8,1,1,2,3,2,1770,0,0,2.8655101181760294,26,12654.094,0,0,1,Moderately Engaged
22,27,6,4,3,179,26,9,30,275.089,96,0,3,0,0,0,0,56,171,19,3,1,1,0,1,0,4654,0,0,2.8655101181760294,0,8252.67,0,0,1,Moderately Engaged
34,26,6,6,3,118,10,10,37,275.089,96,0,1,0,0,0,0,83,172,28,8,1,2,1,1,0,1180,1,0,2.8655101181760294,0,10178.293,0,0,1,Moderately Engaged
34,10,6,4,3,118,10,10,37,275.089,96,0,1,0,0,0,0,83,172,28,8,1,2,1,1,0,1180,0,0,2.8655101181760294,0,10178.293,0,0,1,Moderately Engaged
23,22,6,5,3,378,49,11,36,275.089,96,0,1,2,0,1,4,65,174,21,8,1,1,1,2,1,18522,0,0,2.8655101181760294,1,9903.204,0,0,1,Moderately Engaged
36,19,6,5,3,118,13,18,50,275.089,96,0,1,1,1,0,0,98,178,31,24,2,3,2,2,2,1534,0,0,2.8655101181760294,31,13754.45,0,0,2,At-Risk
12,19,6,6,3,233,51,1,31,275.089,96,0,2,1,1,0,8,68,178,21,8,1,1,1,0,1,11883,1,0,2.8655101181760294,21,8527.759,0,0,1,Moderately Engaged
22,27,6,6,3,179,26,9,30,275.089,96,0,3,0,0,0,0,56,171,19,2,1,1,0,1,0,4654,1,0,2.8655101181760294,0,8252.67,0,0,1,Moderately Engaged
2,0,6,2,3,235,29,12,48,275.089,96,1,1,1,0,1,5,88,163,33,0,0,3,2,2,2,6815,0,1,2.8655101181760294,1,13204.272,1,0,0,Highly Engaged
21,0,6,2,3,268,11,8,33,275.089,96,1,2,0,0,0,0,79,178,25,0,0,1,1,1,0,2948,0,1,2.8655101181760294,0,9077.937,1,0,0,Highly Engaged
36,19,6,5,3,118,13,18,50,275.089,96,0,1,1,1,0,0,98,178,31,3,1,3,2,2,2,1534,0,0,2.8655101181760294,31,13754.45,0,0,2,At-Risk
22,13,6,5,3,179,26,9,30,275.089,96,0,3,0,0,0,0,56,171,19,2,1,1,0,1,0,4654,0,0,2.8655101181760294,0,8252.67,0,0,1,Moderately Engaged
15,28,6,5,3,291,31,12,40,275.089,96,0,1,1,1,0,1,73,171,25,2,1,1,1,2,1,9021,0,0,2.8655101181760294,25,11003.56,0,0,1,Moderately Engaged
22,13,6,2,1,179,26,9,30,275.089,96,0,3,0,0,0,0,56,171,19,3,1,1,0,1,0,4654,0,1,2.8655101181760294,0,8252.67,0,0,1,Moderately Engaged
34,25,6,2,1,118,10,10,37,275.089,96,0,1,0,0,0,0,83,172,28,3,1,2,1,1,0,1180,0,1,2.8655101181760294,0,10178.293,0,0,1,Moderately Engaged
12,22,6,5,1,233,51,1,31,275.089,96,0,2,1,1,0,8,68,178,21,8,1,1,1,0,1,11883,0,0,2.8655101181760294,21,8527.759,0,0,1,Moderately Engaged
34,8,6,6,1,118,10,10,37,275.089,96,0,1,0,0,0,0,83,172,28,2,1,2,1,1,0,1180,1,0,2.8655101181760294,0,10178.293,0,0,1,Moderately Engaged
34,10,6,4,1,118,10,10,37,275.089,96,0,1,0,0,0,0,83,172,28,3,1,2,1,1,0,1180,0,0,2.8655101181760294,0,10178.293,0,0,1,Moderately Engaged
12,22,6,4,1,233,51,1,31,275.089,96,0,2,1,1,0,8,68,178,21,3,1,1,1,0,1,11883,0,0,2.8655101181760294,21,8527.759,0,0,1,Moderately Engaged
5,26,7,4,1,235,20,13,43,264.604,93,0,1,1,1,0,0,106,167,38,4,1,3,2,2,2,4700,0,0,2.845203995139355,38,11377.972,0,0,1,Moderately Engaged
12,19,7,6,1,233,51,1,31,264.604,93,0,2,1,1,0,8,68,178,21,2,1,1,1,0,1,11883,1,0,2.845203995139355,21,8202.724,0,0,1,Moderately Engaged
9,6,7,2,1,228,14,16,58,264.604,93,0,1,2,0,0,1,65,172,22,8,1,1,3,2,0,3192,0,1,2.845203995139355,0,15347.032,0,0,2,At-Risk
34,28,7,2,1,118,10,10,37,264.604,93,0,1,0,0,0,0,83,172,28,4,1,2,1,1,0,1180,0,1,2.845203995139355,0,9790.348,0,0,1,Moderately Engaged
9,6,7,3,1,228,14,16,58,264.604,93,0,1,2,0,0,1,65,172,22,26,2,1,3,2,0,3192,0,0,2.845203995139355,0,15347.032,0,0,2,At-Risk
6,22,7,3,1,189,29,13,33,264.604,93,0,1,2,0,0,2,69,167,25,16,2,1,1,2,0,5481,0,0,2.845203995139355,0,8731.931999999999,0,0,1,Moderately Engaged
34,23,7,4,1,118,10,10,37,264.604,93,0,1,0,0,0,0,83,172,28,2,1,2,1,1,0,1180,0,0,2.845203995139355,0,9790.348,0,0,1,Moderately Engaged
10,22,7,4,1,361,52,3,28,264.604,93,0,1,1,1,0,4,80,172,27,8,1,2,0,0,1,18772,0,0,2.845203995139355,27,7408.911999999999,0,0,1,Moderately Engaged
28,22,7,4,1,225,26,9,28,264.604,93,0,1,1,0,0,2,69,169,24,8,1,1,0,1,0,5850,0,0,2.845203995139355,0,7408.911999999999,0,0,1,Moderately Engaged
13,13,7,2,1,369,17,12,31,264.604,93,0,1,3,1,0,0,70,169,25,26,2,1,1,2,1,6273,0,1,2.845203995139355,25,8202.724,0,1,2,At-Risk
11,14,7,3,1,289,36,13,33,264.604,93,0,1,2,1,0,1,90,172,30,8,1,2,1,2,2,10404,0,0,2.845203995139355,30,8731.931999999999,0,0,1,Moderately Engaged
1,11,7,3,1,235,11,14,37,264.604,93,0,3,1,0,0,1,88,172,29,4,1,2,1,2,0,2585,0,0,2.845203995139355,0,9790.348,0,0,1,Moderately Engaged
4,0,3,3,1,118,14,13,40,271.219,95,0,1,1,1,0,8,98,170,34,0,0,3,1,2,2,1652,0,0,2.854936541585627,34,10848.76,1,0,0,Highly Engaged
8,0,3,4,2,231,35,14,39,271.219,95,0,1,2,1,0,2,100,170,35,0,0,3,1,2,2,8085,0,0,2.854936541585627,35,10577.541,1,0,0,Highly Engaged
35,0,3,6,3,179,45,14,53,271.219,95,0,1,1,0,0,1,77,175,25,0,0,1,3,2,0,8055,1,0,2.854936541585627,0,14374.607,1,0,0,Highly Engaged
